order_id,user_id,age,city,order_time,day_type,cuisine,meal_type,restaurant_type,order_value,discount_applied,delivery_fee,time_taken_to_order,rating_given,is_repeat_order,mood,hunger_level,company,rainy_weather
46475,2183,30,Delhi,Afternoon,Weekday,Biryani,Dinner,Budget,110,No,75,2,5,Yes,Happy,High,Partner,Yes
46476,2224,35,Pune,Night,Weekend,Biryani,Snacks,Budget,320,Yes,81,4,5,Yes,Happy,High,Family,No
46477,2133,31,Bangalore,Night,Weekday,Fast Food,Lunch,Mid-range,187,Yes,96,2,4,Yes,Stressed,Low,Alone,Yes
46478,2117,42,Chandigarh,Evening,Weekday,Fast Food,Dinner,Budget,420,Yes,40,11,3,Yes,Lazy,Low,Friends,No
46479,1754,25,Delhi,Evening,Weekend,North Indian,Snacks,Premium,850,No,24,3,5,Yes,Lazy,High,Family,Yes
46480,3483,20,Hyderabad,Afternoon,Weekend,Biryani,Lunch,Budget,173,No,39,13,4,Yes,Lazy,Low,Friends,Yes
46481,4320,36,Bangalore,Afternoon,Weekday,South Indian,Breakfast,Budget,461,Yes,33,12,1,No,Celebrating,Low,Partner,Yes
46482,3194,38,Chandigarh,Evening,Weekday,North Indian,Breakfast,Mid-range,116,Yes,96,7,2,Yes,Happy,Medium,Partner,No
46483,4731,44,Chandigarh,Morning,Weekday,North Indian,Breakfast,Premium,566,No,24,6,1,Yes,Stressed,Medium,Partner,No
46484,1402,42,Mumbai,Night,Weekday,Biryani,Breakfast,Mid-range,787,No,26,8,3,Yes,Stressed,High,Partner,No
46485,1751,18,Pune,Night,Weekend,North Indian,Breakfast,Mid-range,462,No,41,6,1,No,Celebrating,High,Family,Yes
46486,1687,23,Hyderabad,Morning,Weekday,Chinese,Snacks,Mid-range,833,No,72,5,2,No,Happy,Medium,Alone,Yes
46487,1349,31,Mumbai,Morning,Weekday,South Indian,Snacks,Mid-range,296,Yes,83,12,5,Yes,Celebrating,Low,Alone,No
46488,1190,29,Chandigarh,Morning,Weekend,Chinese,Lunch,Budget,615,Yes,41,6,2,Yes,Stressed,Medium,Partner,Yes
46489,1967,25,Mumbai,Morning,Weekday,North Indian,Lunch,Mid-range,455,No,50,12,1,Yes,Celebrating,High,Partner,No
46490,4745,36,Hyderabad,Morning,Weekend,North Indian,Snacks,Mid-range,628,No,95,7,4,No,Lazy,Medium,Partner,No
46491,4300,44,Hyderabad,Evening,Weekend,Chinese,Breakfast,Mid-range,233,Yes,78,13,4,Yes,Celebrating,Low,Friends,No
46492,4800,35,Mumbai,Evening,Weekday,North Indian,Lunch,Budget,463,No,83,3,1,Yes,Stressed,Low,Friends,Yes
46493,4781,33,Bangalore,Morning,Weekday,Chinese,Lunch,Budget,883,No,72,10,4,Yes,Stressed,Medium,Family,Yes
46494,4482,23,Pune,Night,Weekday,Chinese,Snacks,Mid-range,943,No,62,7,5,Yes,Lazy,High,Alone,No
46495,2186,22,Hyderabad,Morning,Weekday,Desserts,Dinner,Budget,921,No,78,7,1,Yes,Happy,High,Partner,Yes
46496,3553,40,Hyderabad,Afternoon,Weekend,Chinese,Dinner,Budget,713,No,62,1,3,No,Celebrating,High,Partner,No
46497,3361,28,Mumbai,Evening,Weekday,Biryani,Dinner,Budget,296,Yes,91,11,4,Yes,Celebrating,Medium,Partner,No
46498,1991,24,Delhi,Afternoon,Weekday,South Indian,Breakfast,Mid-range,250,No,74,4,5,No,Happy,Low,Friends,Yes
46499,4329,33,Pune,Night,Weekend,North Indian,Dinner,Budget,656,Yes,41,6,5,No,Lazy,High,Alone,Yes
46500,2358,41,Hyderabad,Evening,Weekday,Fast Food,Breakfast,Mid-range,664,No,73,4,1,Yes,Stressed,High,Family,No
46501,3514,31,Bangalore,Afternoon,Weekend,Desserts,Snacks,Budget,191,No,96,7,4,No,Lazy,High,Partner,Yes
46502,2030,35,Bangalore,Evening,Weekend,Fast Food,Dinner,Premium,279,Yes,47,6,5,Yes,Celebrating,Low,Friends,No
46503,3939,36,Pune,Night,Weekend,Desserts,Lunch,Premium,681,Yes,96,2,5,Yes,Celebrating,High,Friends,No
46504,4450,27,Delhi,Afternoon,Weekday,North Indian,Snacks,Premium,427,Yes,38,5,3,No,Stressed,High,Alone,Yes
46505,3198,33,Mumbai,Evening,Weekday,North Indian,Snacks,Budget,639,No,80,1,2,No,Lazy,High,Family,No
46506,2516,32,Hyderabad,Night,Weekday,North Indian,Dinner,Mid-range,157,No,20,8,3,No,Stressed,Low,Alone,No
46507,3903,41,Mumbai,Morning,Weekday,North Indian,Breakfast,Budget,936,Yes,55,3,4,Yes,Happy,Medium,Family,No
46508,1416,36,Bangalore,Afternoon,Weekend,Chinese,Snacks,Mid-range,637,Yes,63,1,1,No,Happy,Low,Friends,No
46509,4158,42,Chandigarh,Night,Weekday,Biryani,Snacks,Mid-range,477,No,72,14,3,Yes,Stressed,Low,Partner,Yes
46510,1087,43,Bangalore,Afternoon,Weekday,Chinese,Lunch,Budget,952,No,84,8,3,No,Lazy,Medium,Family,Yes
46511,2196,27,Bangalore,Night,Weekday,Chinese,Lunch,Budget,729,Yes,39,6,2,Yes,Lazy,High,Alone,No
46512,3910,18,Chandigarh,Morning,Weekend,Fast Food,Breakfast,Mid-range,981,No,68,1,5,Yes,Stressed,Medium,Friends,No
46513,1044,22,Delhi,Morning,Weekend,South Indian,Dinner,Budget,282,Yes,76,5,4,No,Happy,High,Friends,No
46514,2445,33,Chandigarh,Evening,Weekend,Fast Food,Snacks,Budget,394,Yes,26,2,1,Yes,Lazy,Low,Family,Yes
46515,1573,20,Pune,Evening,Weekend,Biryani,Lunch,Mid-range,450,Yes,57,11,3,Yes,Stressed,Low,Alone,Yes
46516,1692,39,Delhi,Night,Weekday,Desserts,Dinner,Budget,266,Yes,74,14,3,Yes,Celebrating,Low,Partner,Yes
46517,2869,42,Hyderabad,Night,Weekend,Desserts,Lunch,Premium,146,No,38,10,4,Yes,Happy,Medium,Family,Yes
46518,1854,30,Hyderabad,Afternoon,Weekend,Chinese,Breakfast,Premium,456,Yes,79,3,2,Yes,Happy,Low,Partner,Yes
46519,3589,42,Bangalore,Evening,Weekend,Biryani,Lunch,Premium,991,No,39,10,4,Yes,Celebrating,Low,Family,No
46520,2592,40,Chandigarh,Morning,Weekday,Biryani,Dinner,Mid-range,825,Yes,35,11,4,No,Celebrating,Low,Partner,No
46521,3597,23,Chandigarh,Afternoon,Weekday,Desserts,Lunch,Budget,580,No,89,4,1,No,Celebrating,High,Family,No
46522,1899,26,Chandigarh,Evening,Weekend,Chinese,Snacks,Budget,263,No,28,13,1,Yes,Happy,High,Family,No
46523,2561,31,Pune,Afternoon,Weekday,Chinese,Snacks,Budget,744,Yes,73,1,4,Yes,Celebrating,Medium,Alone,Yes
46524,4736,34,Pune,Evening,Weekday,North Indian,Lunch,Budget,679,Yes,96,12,5,No,Stressed,High,Friends,No
46525,4068,43,Delhi,Evening,Weekend,Chinese,Lunch,Mid-range,355,Yes,46,5,2,No,Stressed,Low,Friends,Yes
46526,3452,33,Bangalore,Evening,Weekday,South Indian,Dinner,Premium,201,Yes,81,7,1,No,Happy,Low,Family,Yes
46527,3101,44,Mumbai,Afternoon,Weekday,North Indian,Breakfast,Budget,840,No,24,11,5,No,Stressed,Medium,Friends,No
46528,3690,24,Bangalore,Afternoon,Weekday,Biryani,Breakfast,Premium,180,No,72,5,3,No,Celebrating,Medium,Partner,Yes
46529,3140,35,Delhi,Morning,Weekday,Desserts,Lunch,Premium,972,No,37,14,2,Yes,Happy,Low,Family,No
46530,4968,18,Mumbai,Night,Weekend,South Indian,Lunch,Premium,541,Yes,20,12,1,No,Lazy,Medium,Family,No
46531,1657,18,Hyderabad,Evening,Weekday,Fast Food,Breakfast,Mid-range,263,Yes,66,12,2,No,Stressed,Low,Alone,No
46532,1749,44,Chandigarh,Afternoon,Weekend,South Indian,Dinner,Mid-range,694,Yes,26,7,4,No,Celebrating,Low,Alone,No
46533,4304,38,Mumbai,Evening,Weekend,Fast Food,Lunch,Premium,522,Yes,78,11,5,No,Stressed,High,Alone,No
46534,4951,38,Mumbai,Evening,Weekday,North Indian,Dinner,Budget,293,Yes,26,7,4,No,Lazy,High,Family,Yes
46535,2526,27,Pune,Night,Weekday,Desserts,Lunch,Budget,917,Yes,68,2,5,No,Happy,Medium,Friends,No
46536,2857,25,Chandigarh,Night,Weekend,North Indian,Lunch,Budget,256,No,53,7,5,Yes,Lazy,Medium,Alone,Yes
46537,1551,23,Mumbai,Night,Weekend,North Indian,Dinner,Budget,618,Yes,72,7,3,Yes,Stressed,High,Alone,Yes
46538,3996,30,Bangalore,Night,Weekday,Chinese,Dinner,Budget,700,No,23,11,5,No,Lazy,Low,Alone,No
46539,3067,37,Chandigarh,Morning,Weekday,Biryani,Snacks,Premium,853,No,62,8,4,Yes,Happy,Medium,Partner,No
46540,1847,27,Pune,Morning,Weekday,Chinese,Snacks,Budget,662,No,96,10,5,No,Celebrating,High,Partner,Yes
46541,3125,27,Delhi,Night,Weekday,South Indian,Breakfast,Budget,408,No,20,4,3,No,Happy,Low,Partner,No
46542,1210,19,Hyderabad,Evening,Weekday,Desserts,Breakfast,Budget,769,No,56,5,2,Yes,Stressed,Medium,Alone,No
46543,4492,21,Pune,Night,Weekday,South Indian,Snacks,Premium,101,No,42,4,4,Yes,Celebrating,Medium,Family,No
46544,2390,33,Mumbai,Evening,Weekend,Desserts,Lunch,Premium,278,Yes,47,8,4,Yes,Stressed,Medium,Partner,Yes
46545,4504,30,Chandigarh,Afternoon,Weekday,North Indian,Breakfast,Premium,947,Yes,37,8,3,No,Happy,Low,Alone,No
46546,4324,19,Hyderabad,Evening,Weekday,North Indian,Lunch,Budget,788,No,75,10,2,Yes,Lazy,Medium,Family,Yes
46547,4454,22,Delhi,Morning,Weekend,South Indian,Dinner,Premium,997,No,93,12,2,No,Celebrating,High,Partner,Yes
46548,3540,30,Bangalore,Evening,Weekday,South Indian,Lunch,Premium,813,No,81,12,3,Yes,Stressed,High,Family,Yes
46549,1784,34,Delhi,Evening,Weekday,South Indian,Snacks,Mid-range,344,Yes,86,4,2,Yes,Stressed,Low,Partner,Yes
46550,1963,21,Pune,Afternoon,Weekday,North Indian,Breakfast,Budget,315,No,51,14,1,Yes,Lazy,Medium,Alone,No
46551,4803,30,Pune,Afternoon,Weekend,North Indian,Snacks,Mid-range,299,Yes,58,9,2,Yes,Happy,Low,Alone,No
46552,4566,35,Pune,Afternoon,Weekday,South Indian,Breakfast,Budget,727,Yes,66,7,5,Yes,Lazy,High,Alone,Yes
46553,1671,27,Pune,Night,Weekend,North Indian,Snacks,Premium,451,Yes,64,11,2,Yes,Lazy,High,Family,No
46554,1891,24,Delhi,Morning,Weekend,Chinese,Lunch,Budget,668,No,26,12,2,Yes,Lazy,High,Alone,No
46555,1853,28,Chandigarh,Afternoon,Weekend,North Indian,Dinner,Premium,112,Yes,73,14,4,No,Happy,High,Alone,Yes
46556,3431,25,Mumbai,Afternoon,Weekday,South Indian,Dinner,Mid-range,619,No,20,4,3,No,Stressed,Medium,Partner,No
46557,3442,19,Pune,Morning,Weekday,Desserts,Breakfast,Premium,479,Yes,59,4,3,No,Lazy,Low,Friends,No
46558,2169,29,Mumbai,Night,Weekday,Biryani,Snacks,Mid-range,661,No,79,12,4,Yes,Happy,Medium,Friends,No
46559,1093,19,Bangalore,Night,Weekend,South Indian,Snacks,Premium,405,No,34,12,2,No,Happy,Medium,Alone,No
46560,1978,32,Mumbai,Morning,Weekday,North Indian,Snacks,Mid-range,470,Yes,28,11,2,No,Stressed,Low,Friends,Yes
46561,4572,26,Hyderabad,Afternoon,Weekend,Fast Food,Snacks,Premium,780,Yes,78,4,2,No,Celebrating,Low,Alone,Yes
46562,2541,30,Mumbai,Night,Weekday,South Indian,Snacks,Premium,191,No,45,4,4,No,Celebrating,Low,Partner,No
46563,1833,34,Bangalore,Afternoon,Weekday,Chinese,Dinner,Mid-range,538,No,33,8,5,No,Stressed,High,Alone,Yes
46564,1780,20,Mumbai,Morning,Weekday,Desserts,Snacks,Budget,600,Yes,64,11,4,No,Stressed,Low,Family,Yes
46565,2696,28,Chandigarh,Morning,Weekday,Desserts,Lunch,Premium,949,No,66,14,1,Yes,Stressed,High,Alone,No
46566,4845,43,Bangalore,Morning,Weekday,North Indian,Dinner,Premium,530,Yes,78,12,4,Yes,Lazy,High,Family,Yes
46567,1475,22,Pune,Morning,Weekend,Biryani,Snacks,Mid-range,227,No,40,2,5,Yes,Happy,Medium,Partner,No
46568,3810,29,Bangalore,Afternoon,Weekday,Biryani,Dinner,Mid-range,566,No,77,10,3,Yes,Stressed,Low,Alone,No
46569,4044,41,Delhi,Evening,Weekday,Desserts,Breakfast,Mid-range,301,Yes,70,13,3,No,Stressed,High,Alone,Yes
46570,3198,22,Delhi,Morning,Weekday,Chinese,Snacks,Budget,228,Yes,47,13,4,No,Happy,Medium,Family,Yes
46571,1552,42,Mumbai,Afternoon,Weekday,Desserts,Lunch,Premium,929,Yes,60,14,5,Yes,Stressed,Low,Alone,No
46572,3721,43,Bangalore,Morning,Weekday,Fast Food,Snacks,Premium,142,Yes,35,12,3,No,Stressed,High,Friends,Yes
46573,3387,19,Chandigarh,Morning,Weekend,Fast Food,Dinner,Premium,337,Yes,99,12,5,No,Stressed,High,Friends,Yes
46574,4754,28,Hyderabad,Evening,Weekend,Desserts,Snacks,Mid-range,993,No,78,6,1,No,Happy,High,Friends,No
46575,4664,35,Chandigarh,Afternoon,Weekday,North Indian,Lunch,Mid-range,460,Yes,64,13,3,No,Happy,Low,Friends,No
46576,3488,19,Bangalore,Evening,Weekday,Chinese,Breakfast,Premium,576,Yes,27,4,5,No,Lazy,High,Alone,Yes
46577,4495,35,Mumbai,Morning,Weekend,Biryani,Dinner,Budget,282,Yes,95,4,3,No,Celebrating,Low,Friends,No
46578,1267,23,Mumbai,Evening,Weekend,Chinese,Lunch,Mid-range,699,Yes,63,3,3,Yes,Lazy,Medium,Alone,No
46579,1181,28,Chandigarh,Afternoon,Weekend,Desserts,Snacks,Budget,324,No,44,1,3,No,Stressed,Medium,Family,No
46580,1437,23,Hyderabad,Afternoon,Weekend,Desserts,Breakfast,Budget,850,Yes,48,3,5,Yes,Celebrating,High,Family,No
46581,4672,35,Mumbai,Morning,Weekend,Desserts,Dinner,Premium,214,No,71,4,1,No,Lazy,Medium,Friends,Yes
46582,3925,31,Hyderabad,Night,Weekday,Chinese,Breakfast,Premium,830,No,41,5,3,No,Celebrating,Low,Partner,No
46583,3314,25,Bangalore,Night,Weekday,Fast Food,Snacks,Mid-range,847,Yes,22,2,1,No,Lazy,Medium,Family,No
46584,3138,25,Mumbai,Night,Weekend,Chinese,Lunch,Premium,736,Yes,23,12,5,No,Stressed,Low,Partner,Yes
46585,1259,31,Pune,Evening,Weekend,Chinese,Snacks,Premium,951,Yes,21,5,5,No,Stressed,High,Alone,No
46586,3412,20,Pune,Night,Weekend,South Indian,Lunch,Mid-range,584,No,78,13,3,No,Lazy,Medium,Family,Yes
46587,2969,28,Pune,Night,Weekend,Biryani,Breakfast,Budget,661,Yes,63,11,4,Yes,Celebrating,Medium,Alone,No
46588,2462,28,Pune,Afternoon,Weekend,Fast Food,Breakfast,Mid-range,831,No,23,12,1,Yes,Happy,High,Partner,Yes
46589,4673,19,Bangalore,Evening,Weekday,Chinese,Lunch,Premium,843,Yes,88,6,5,Yes,Happy,Low,Alone,No
46590,1522,33,Bangalore,Morning,Weekday,Biryani,Breakfast,Mid-range,574,Yes,58,11,1,Yes,Happy,Low,Alone,Yes
46591,1823,18,Pune,Afternoon,Weekend,North Indian,Lunch,Premium,713,No,26,13,1,Yes,Stressed,Medium,Alone,No
46592,4785,37,Mumbai,Evening,Weekday,Desserts,Lunch,Budget,485,Yes,42,3,2,Yes,Lazy,High,Partner,No
46593,4397,44,Bangalore,Morning,Weekday,South Indian,Snacks,Budget,950,No,48,8,4,Yes,Happy,Low,Partner,Yes
46594,4980,44,Pune,Afternoon,Weekday,Chinese,Lunch,Premium,238,Yes,68,4,2,No,Happy,Medium,Friends,Yes
46595,4076,28,Mumbai,Evening,Weekend,North Indian,Lunch,Premium,995,Yes,84,8,5,Yes,Lazy,High,Friends,No
46596,3362,35,Hyderabad,Afternoon,Weekday,Fast Food,Snacks,Mid-range,740,Yes,49,3,5,No,Stressed,Low,Alone,No
46597,1877,41,Hyderabad,Night,Weekday,North Indian,Lunch,Budget,252,No,39,8,5,Yes,Celebrating,Medium,Family,No
46598,2254,34,Delhi,Night,Weekday,South Indian,Snacks,Premium,392,Yes,40,4,1,No,Celebrating,Medium,Friends,Yes
46599,3765,18,Mumbai,Afternoon,Weekend,Desserts,Snacks,Premium,505,No,27,8,1,No,Happy,High,Partner,No
46600,3312,37,Bangalore,Afternoon,Weekend,Fast Food,Snacks,Premium,583,No,87,10,1,Yes,Stressed,High,Friends,Yes
46601,3340,40,Mumbai,Afternoon,Weekday,Chinese,Breakfast,Budget,923,Yes,31,9,5,Yes,Celebrating,Medium,Friends,Yes
46602,4852,31,Delhi,Morning,Weekend,Desserts,Snacks,Mid-range,573,No,84,9,4,Yes,Celebrating,High,Partner,No
46603,1432,27,Mumbai,Night,Weekday,Fast Food,Breakfast,Budget,670,Yes,74,13,3,No,Happy,Low,Partner,No
46604,1595,42,Bangalore,Evening,Weekend,North Indian,Dinner,Mid-range,928,Yes,59,9,2,Yes,Lazy,Medium,Friends,No
46605,4059,44,Mumbai,Morning,Weekday,Chinese,Dinner,Budget,715,Yes,98,6,5,Yes,Lazy,Medium,Partner,No
46606,3144,43,Pune,Night,Weekend,Chinese,Dinner,Mid-range,457,No,88,10,1,No,Lazy,High,Friends,No
46607,1469,29,Pune,Evening,Weekday,Biryani,Dinner,Premium,915,No,77,7,3,Yes,Celebrating,Low,Alone,Yes
46608,4443,28,Pune,Morning,Weekday,North Indian,Breakfast,Mid-range,277,No,37,2,1,Yes,Celebrating,Medium,Friends,Yes
46609,3099,31,Hyderabad,Morning,Weekend,South Indian,Snacks,Budget,468,No,48,1,4,No,Lazy,High,Friends,No
46610,1933,37,Mumbai,Night,Weekday,North Indian,Dinner,Mid-range,317,No,44,8,4,Yes,Celebrating,Medium,Friends,Yes
46611,2020,19,Mumbai,Morning,Weekday,South Indian,Snacks,Budget,728,No,95,7,3,Yes,Lazy,Low,Friends,No
46612,2695,39,Bangalore,Morning,Weekday,Desserts,Breakfast,Premium,299,Yes,97,11,2,No,Happy,Medium,Family,Yes
46613,2076,43,Pune,Night,Weekend,North Indian,Lunch,Mid-range,646,No,91,2,2,Yes,Stressed,High,Family,Yes
46614,2201,38,Delhi,Evening,Weekend,Chinese,Snacks,Premium,707,No,46,9,3,Yes,Happy,High,Family,Yes
46615,3182,33,Hyderabad,Night,Weekend,Desserts,Snacks,Premium,420,No,21,13,3,No,Lazy,High,Friends,No
46616,2223,38,Pune,Afternoon,Weekday,South Indian,Lunch,Premium,877,Yes,71,1,4,Yes,Stressed,High,Alone,No
46617,3995,44,Pune,Afternoon,Weekday,Fast Food,Dinner,Budget,699,Yes,32,14,4,Yes,Celebrating,Low,Partner,Yes
46618,3501,28,Pune,Afternoon,Weekday,North Indian,Breakfast,Budget,163,Yes,20,11,1,Yes,Happy,High,Alone,Yes
46619,3748,26,Pune,Evening,Weekend,South Indian,Lunch,Mid-range,658,No,93,4,4,Yes,Stressed,High,Friends,Yes
46620,1365,29,Chandigarh,Night,Weekend,Biryani,Lunch,Premium,416,Yes,32,3,3,Yes,Lazy,Medium,Partner,Yes
46621,1295,43,Bangalore,Evening,Weekday,Fast Food,Lunch,Premium,478,No,88,1,3,No,Lazy,High,Family,No
46622,1283,22,Delhi,Evening,Weekend,North Indian,Lunch,Budget,638,No,89,1,5,No,Celebrating,Medium,Family,Yes
46623,3519,28,Chandigarh,Evening,Weekend,North Indian,Breakfast,Budget,193,Yes,96,13,2,No,Stressed,Medium,Family,No
46624,1919,39,Delhi,Evening,Weekend,South Indian,Snacks,Premium,995,Yes,94,12,5,Yes,Celebrating,High,Friends,No
46625,3406,25,Pune,Morning,Weekday,Chinese,Dinner,Premium,167,No,67,12,2,No,Stressed,Low,Friends,Yes
46626,3935,36,Mumbai,Evening,Weekday,Chinese,Dinner,Premium,724,Yes,46,2,5,No,Stressed,Low,Alone,No
46627,1428,23,Chandigarh,Afternoon,Weekend,South Indian,Dinner,Budget,178,No,58,8,4,No,Stressed,Low,Friends,No
46628,4558,44,Pune,Night,Weekday,Desserts,Dinner,Premium,171,Yes,81,4,2,Yes,Stressed,Low,Friends,No
46629,1065,25,Bangalore,Night,Weekend,Desserts,Lunch,Budget,372,No,71,5,2,Yes,Celebrating,High,Alone,No
46630,1938,24,Mumbai,Night,Weekday,Biryani,Snacks,Budget,397,Yes,75,6,4,No,Stressed,Medium,Partner,No
46631,4174,42,Delhi,Night,Weekend,Chinese,Dinner,Mid-range,615,No,64,6,5,No,Happy,Medium,Family,No
46632,2005,33,Pune,Night,Weekday,South Indian,Snacks,Budget,592,Yes,33,13,5,Yes,Stressed,Medium,Partner,Yes
46633,2666,22,Hyderabad,Night,Weekend,Biryani,Lunch,Budget,247,No,54,5,4,Yes,Stressed,Medium,Partner,No
46634,4622,18,Chandigarh,Evening,Weekend,Desserts,Snacks,Budget,566,Yes,30,13,2,No,Celebrating,Medium,Friends,No
46635,1618,40,Hyderabad,Evening,Weekend,Biryani,Dinner,Premium,791,Yes,34,1,1,Yes,Lazy,Low,Partner,Yes
46636,4897,30,Mumbai,Morning,Weekday,South Indian,Breakfast,Budget,766,Yes,64,9,1,No,Celebrating,Medium,Friends,Yes
46637,4021,30,Pune,Night,Weekend,Fast Food,Breakfast,Premium,317,Yes,45,7,5,Yes,Happy,Medium,Friends,No
46638,1841,42,Hyderabad,Morning,Weekend,Chinese,Dinner,Budget,535,No,44,1,1,Yes,Lazy,Medium,Friends,Yes
46639,1689,34,Delhi,Morning,Weekday,South Indian,Lunch,Mid-range,176,No,87,8,5,No,Happy,High,Friends,Yes
46640,2510,32,Pune,Night,Weekday,Fast Food,Snacks,Premium,970,Yes,34,5,5,Yes,Lazy,High,Alone,Yes
46641,3022,19,Pune,Afternoon,Weekend,Desserts,Snacks,Premium,166,Yes,62,2,5,Yes,Stressed,Medium,Partner,No
46642,3007,43,Chandigarh,Night,Weekday,Chinese,Snacks,Premium,198,Yes,99,1,4,No,Happy,High,Friends,No
46643,2422,40,Delhi,Night,Weekday,Desserts,Breakfast,Mid-range,993,Yes,29,10,4,No,Stressed,Medium,Partner,Yes
46644,4703,26,Pune,Morning,Weekend,Chinese,Dinner,Premium,144,Yes,90,13,5,No,Lazy,Medium,Friends,No
46645,4833,20,Pune,Morning,Weekend,Desserts,Lunch,Budget,829,No,83,14,3,Yes,Lazy,Medium,Alone,Yes
46646,2899,40,Bangalore,Evening,Weekday,North Indian,Lunch,Budget,262,No,60,14,1,No,Lazy,High,Partner,Yes
46647,4912,33,Delhi,Morning,Weekday,Chinese,Snacks,Mid-range,253,Yes,84,9,3,Yes,Lazy,Medium,Friends,Yes
46648,3642,30,Mumbai,Evening,Weekend,North Indian,Lunch,Mid-range,341,No,92,7,1,Yes,Celebrating,Low,Family,No
46649,3844,35,Hyderabad,Night,Weekday,Chinese,Breakfast,Premium,141,No,50,7,2,No,Celebrating,High,Partner,No
46650,3541,18,Hyderabad,Evening,Weekday,Fast Food,Lunch,Mid-range,811,No,81,1,1,No,Celebrating,Low,Family,Yes
46651,1494,23,Chandigarh,Evening,Weekend,North Indian,Lunch,Budget,203,No,99,8,3,Yes,Lazy,Medium,Partner,Yes
46652,3916,33,Delhi,Afternoon,Weekday,Desserts,Lunch,Premium,874,Yes,41,10,5,Yes,Stressed,Low,Family,Yes
46653,3669,34,Delhi,Night,Weekend,South Indian,Lunch,Premium,802,No,95,1,4,Yes,Stressed,Medium,Family,No
46654,3538,18,Pune,Afternoon,Weekday,Chinese,Breakfast,Mid-range,697,Yes,72,11,3,Yes,Celebrating,Medium,Friends,No
46655,3874,42,Hyderabad,Evening,Weekday,South Indian,Lunch,Budget,221,No,54,1,4,No,Celebrating,Medium,Alone,No
46656,4061,29,Mumbai,Night,Weekend,South Indian,Lunch,Budget,368,No,49,10,1,No,Happy,Low,Friends,No
46657,2823,23,Mumbai,Night,Weekend,Chinese,Breakfast,Premium,915,No,52,11,2,No,Celebrating,Low,Alone,No
46658,3536,40,Pune,Evening,Weekday,South Indian,Dinner,Mid-range,760,Yes,27,2,1,No,Happy,Medium,Friends,No
46659,3822,34,Bangalore,Afternoon,Weekend,Chinese,Snacks,Mid-range,513,No,43,4,3,No,Lazy,High,Alone,Yes
46660,1290,28,Chandigarh,Afternoon,Weekday,Chinese,Dinner,Premium,366,No,93,3,3,No,Celebrating,Medium,Partner,No
46661,2167,26,Delhi,Evening,Weekend,North Indian,Snacks,Mid-range,635,No,54,12,5,No,Stressed,Medium,Alone,No
46662,2229,22,Mumbai,Afternoon,Weekend,South Indian,Snacks,Premium,885,No,54,4,2,No,Stressed,Low,Partner,No
46663,4347,37,Pune,Night,Weekend,South Indian,Lunch,Budget,759,Yes,24,10,5,No,Stressed,Medium,Friends,Yes
46664,4737,30,Bangalore,Morning,Weekend,Desserts,Breakfast,Premium,320,Yes,26,14,5,No,Lazy,High,Family,No
46665,4816,27,Bangalore,Evening,Weekend,Biryani,Dinner,Mid-range,105,Yes,20,3,5,No,Lazy,High,Family,No
46666,1721,44,Hyderabad,Night,Weekend,Fast Food,Breakfast,Premium,328,No,69,5,3,No,Lazy,Low,Family,Yes
46667,4905,25,Mumbai,Night,Weekday,Desserts,Breakfast,Mid-range,733,No,92,1,4,Yes,Happy,Low,Family,No
46668,2819,19,Hyderabad,Night,Weekday,Desserts,Breakfast,Mid-range,368,Yes,91,13,2,Yes,Stressed,Low,Family,Yes
46669,4512,26,Mumbai,Evening,Weekday,South Indian,Lunch,Mid-range,757,No,94,1,5,Yes,Lazy,Medium,Alone,Yes
46670,3592,28,Chandigarh,Evening,Weekday,North Indian,Breakfast,Premium,974,Yes,28,10,2,No,Stressed,Low,Family,No
46671,3615,39,Delhi,Night,Weekday,Fast Food,Dinner,Budget,427,Yes,24,9,2,No,Stressed,Low,Friends,No
46672,3770,41,Chandigarh,Evening,Weekday,Biryani,Lunch,Mid-range,457,Yes,53,14,2,Yes,Celebrating,Medium,Partner,No
46673,2588,29,Delhi,Morning,Weekday,South Indian,Dinner,Premium,657,No,59,7,4,Yes,Happy,Medium,Friends,Yes
46674,3494,29,Chandigarh,Evening,Weekend,North Indian,Dinner,Premium,972,Yes,52,5,5,No,Stressed,Medium,Friends,Yes
46675,2466,31,Pune,Morning,Weekday,North Indian,Breakfast,Premium,229,No,44,6,4,No,Lazy,High,Friends,Yes
46676,4277,27,Delhi,Morning,Weekday,South Indian,Snacks,Budget,147,No,91,9,2,No,Stressed,Low,Family,Yes
46677,4775,36,Mumbai,Afternoon,Weekend,Desserts,Breakfast,Premium,318,No,58,1,5,No,Happy,Low,Friends,Yes
46678,1252,20,Hyderabad,Afternoon,Weekday,North Indian,Snacks,Premium,980,No,30,10,3,No,Stressed,Low,Family,No
46679,2571,32,Pune,Morning,Weekday,Desserts,Dinner,Premium,446,No,53,2,3,Yes,Happy,Low,Alone,Yes
46680,4323,34,Mumbai,Evening,Weekday,South Indian,Snacks,Premium,515,No,31,6,1,No,Celebrating,High,Partner,Yes
46681,2128,40,Pune,Morning,Weekend,North Indian,Lunch,Mid-range,644,No,91,14,3,No,Stressed,Medium,Alone,No
46682,1308,37,Pune,Afternoon,Weekend,Chinese,Breakfast,Budget,348,Yes,42,12,4,Yes,Celebrating,High,Partner,No
46683,4452,32,Chandigarh,Night,Weekend,Chinese,Snacks,Premium,963,No,73,3,3,No,Stressed,Medium,Partner,Yes
